CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
12286,25,Female,20,3,3,22,Basic,Quarterly,832,17,0
22530,62,Male,8,29,10,23,Basic,Monthly,691,22,0
45979,45,Male,40,17,5,27,Basic,Monthly,693,19,1
56361,41,Male,48,21,8,21,Premium,Monthly,987,14,1
8450,37,Female,2,3,3,24,Premium,Quarterly,628,19,0
13668,44,Female,46,3,10,5,Premium,Quarterly,429,2,0
23725,39,Female,29,5,9,28,Premium,Monthly,943,14,1
60087,43,Female,32,29,4,21,Standard,Monthly,918,27,1
47232,54,Male,33,21,6,18,Premium,Annual,534,29,1
19118,53,Female,47,24,4,26,Premium,Quarterly,453,3,1
1874,35,Female,39,16,10,25,Standard,Quarterly,105,27,1
55988,62,Female,52,14,6,20,Premium,Monthly,955,11,1
39325,44,Female,42,2,3,1,Premium,Monthly,334,21,0
40471,45,Female,45,28,4,27,Premium,Quarterly,434,2,1
22265,48,Male,55,17,1,23,Standard,Quarterly,926,28,0
15434,28,Male,27,21,4,7,Basic,Monthly,356,26,0
62312,57,Male,37,7,9,16,Basic,Monthly,185,26,1
11766,37,Male,58,26,3,25,Basic,Annual,205,22,0
7717,21,Male,49,17,4,17,Standard,Annual,307,13,0
11681,45,Female,18,22,8,27,Standard,Quarterly,130,23,1
53569,27,Male,56,19,10,22,Basic,Annual,638,1,1
23691,60,Female,26,28,8,23,Basic,Quarterly,915,5,1
42651,42,Male,32,9,2,13,Basic,Quarterly,354,15,0
14872,65,Male,38,29,8,25,Premium,Monthly,360,23,1
62595,55,Female,48,5,9,19,Standard,Quarterly,632,14,1
15382,18,Male,30,19,4,3,Basic,Quarterly,655,19,0
58256,63,Male,3,2,3,0,Premium,Annual,807,20,1
53209,43,Male,1,2,4,16,Basic,Monthly,898,8,1
6748,20,Male,14,6,9,8,Premium,Monthly,670,17,0
13362,34,Male,40,16,5,10,Premium,Annual,917,18,0
25454,48,Male,46,19,1,19,Standard,Monthly,302,3,0
28856,41,Male,57,11,10,21,Premium,Quarterly,306,20,1
25841,53,Male,18,7,6,12,Basic,Annual,753,1,0
23343,65,Male,42,30,4,4,Standard,Quarterly,586,2,0
38308,21,Male,28,3,5,24,Premium,Quarterly,551,26,1
46493,39,Female,1,9,10,24,Basic,Quarterly,490,22,1
39495,31,Male,55,13,4,22,Premium,Annual,194,23,0
49239,39,Male,9,1,10,21,Standard,Annual,191,14,1
15023,50,Male,34,3,3,11,Basic,Annual,971,9,0
9921,28,Male,25,6,3,5,Premium,Monthly,467,7,0
22154,20,Male,22,14,10,8,Basic,Monthly,767,22,0
14201,24,Female,48,3,2,13,Basic,Monthly,459,13,0
21340,52,Female,20,2,10,18,Premium,Quarterly,765,16,1
15695,35,Male,43,8,1,29,Basic,Quarterly,835,26,0
61165,42,Male,40,2,8,30,Premium,Monthly,957,16,1
63584,64,Male,24,18,8,18,Standard,Quarterly,288,29,1
11649,53,Male,43,17,1,22,Premium,Monthly,937,16,0
29327,19,Female,59,5,5,29,Premium,Monthly,824,4,1
54286,39,Female,38,4,5,28,Premium,Quarterly,609,23,1
51599,35,Female,14,2,1,11,Premium,Annual,257,4,1
13978,44,Male,26,17,7,5,Premium,Annual,205,14,0
61007,19,Male,54,16,7,30,Basic,Monthly,804,14,1
6659,39,Female,53,14,10,16,Basic,Quarterly,634,27,1
37075,25,Male,36,28,3,26,Premium,Annual,699,17,0
30171,26,Male,29,1,4,8,Premium,Monthly,275,28,0
57724,61,Female,48,29,8,21,Premium,Quarterly,659,9,1
59369,45,Female,33,7,10,29,Premium,Monthly,317,12,1
55102,42,Female,3,27,5,26,Basic,Monthly,355,9,1
36757,62,Female,21,5,3,2,Premium,Quarterly,650,19,0
36814,36,Female,49,23,2,17,Standard,Annual,495,3,0
18894,54,Male,39,27,9,21,Basic,Annual,435,23,1
1227,60,Female,11,8,5,22,Premium,Annual,923,26,0
2214,50,Female,29,11,3,25,Premium,Quarterly,332,27,1
15876,41,Female,26,15,6,2,Standard,Annual,832,26,0
5755,57,Female,48,30,2,15,Premium,Monthly,114,4,0
26074,47,Male,15,18,3,13,Basic,Annual,140,30,0
57629,47,Male,58,6,5,16,Basic,Quarterly,979,11,1
26779,54,Male,44,13,6,24,Premium,Monthly,181,8,1
21715,33,Male,59,10,5,12,Premium,Monthly,877,22,0
48835,47,Female,47,7,3,30,Standard,Annual,131,22,1
44772,29,Male,38,2,5,3,Standard,Quarterly,285,30,0
23580,50,Female,58,23,2,10,Standard,Quarterly,358,1,0
41732,30,Male,59,13,3,14,Premium,Quarterly,808,30,0
54324,54,Male,53,9,9,24,Basic,Annual,586,6,1
49563,34,Male,55,2,10,26,Standard,Monthly,878,15,1
50752,45,Female,19,16,1,23,Premium,Annual,418,19,1
53085,61,Female,53,19,9,17,Standard,Annual,801,18,1
61679,51,Female,10,5,8,17,Premium,Quarterly,721,14,1
52561,55,Male,51,5,7,6,Standard,Monthly,725,23,1
41339,54,Male,4,25,0,19,Premium,Annual,411,19,0
60780,32,Female,39,24,5,18,Standard,Annual,929,28,1
10588,20,Male,7,6,7,26,Standard,Monthly,917,5,0
49197,60,Female,1,3,1,8,Basic,Quarterly,664,8,1
48013,53,Female,49,7,7,29,Premium,Monthly,524,3,1
49722,60,Female,28,10,7,17,Standard,Annual,801,17,1
4450,38,Male,58,18,9,12,Premium,Monthly,986,27,0
26245,56,Male,39,26,5,24,Basic,Annual,361,29,1
16308,65,Female,3,30,2,8,Basic,Quarterly,708,1,0
54409,48,Male,32,8,6,18,Standard,Annual,474,13,1
41531,59,Male,11,28,10,13,Standard,Annual,699,20,0
32362,56,Male,38,26,4,24,Premium,Quarterly,140,20,0
62904,44,Male,30,1,9,17,Premium,Annual,143,5,1
331,52,Male,37,17,5,10,Premium,Monthly,476,1,0
47545,29,Male,60,3,7,17,Basic,Quarterly,808,23,1
55933,23,Male,53,30,5,18,Basic,Monthly,937,4,1
42849,47,Male,58,3,5,26,Premium,Monthly,931,10,1
151,31,Male,20,12,1,7,Premium,Annual,115,7,0
33677,41,Female,22,21,6,16,Premium,Monthly,150,26,0
29972,38,Female,41,6,5,15,Basic,Annual,479,1,0
23344,30,Male,35,19,5,19,Premium,Monthly,424,20,1
49196,39,Female,56,23,5,22,Standard,Annual,380,6,1
55504,65,Male,39,25,10,30,Standard,Monthly,268,27,1
24639,47,Male,52,24,9,20,Standard,Annual,670,8,1
37881,33,Male,21,15,9,24,Basic,Quarterly,521,19,0
43537,53,Female,31,24,4,6,Basic,Monthly,431,25,0
48107,22,Male,42,17,5,29,Basic,Monthly,505,13,1
28120,48,Male,28,9,2,4,Standard,Annual,118,5,0
56720,20,Male,7,1,4,11,Basic,Annual,893,26,1
55843,62,Female,1,8,3,24,Basic,Monthly,201,14,1
22549,55,Male,31,30,10,12,Basic,Quarterly,929,16,0
3257,21,Male,10,20,0,16,Premium,Annual,196,30,0
34527,19,Female,44,22,10,30,Basic,Quarterly,434,9,1
53731,27,Female,42,18,7,23,Premium,Monthly,419,27,1
38169,36,Female,18,5,9,14,Basic,Monthly,762,21,0
38784,39,Male,20,28,6,3,Premium,Monthly,177,4,0
36467,23,Male,20,4,1,28,Basic,Annual,654,25,0
61077,50,Female,22,28,6,21,Basic,Monthly,648,13,1
59414,63,Female,46,3,3,25,Premium,Quarterly,171,23,1
33463,52,Male,53,13,1,17,Standard,Quarterly,296,27,0
59413,59,Female,9,24,6,29,Basic,Quarterly,238,24,1
20514,47,Female,24,16,4,26,Standard,Quarterly,596,9,0
63371,51,Female,27,7,6,20,Basic,Monthly,187,23,1
41615,57,Male,59,26,3,4,Standard,Monthly,124,17,0
31327,29,Male,10,23,1,27,Premium,Quarterly,274,16,0
9044,56,Female,23,15,1,7,Standard,Annual,304,27,0
2532,26,Male,1,7,8,26,Standard,Quarterly,821,27,0
22840,21,Male,41,28,5,4,Premium,Quarterly,764,10,0
56764,58,Female,6,12,4,29,Standard,Quarterly,174,20,1
54138,38,Female,3,4,3,27,Premium,Quarterly,500,1,1
31021,41,Male,22,15,2,4,Standard,Monthly,372,16,0
36663,38,Female,46,17,8,28,Premium,Quarterly,118,24,1
44094,32,Male,40,5,2,13,Basic,Quarterly,157,8,0
63485,21,Male,2,3,5,2,Basic,Monthly,109,6,1
3285,55,Female,59,9,7,24,Premium,Monthly,646,10,1
51778,65,Male,59,19,10,18,Standard,Monthly,686,18,1
43387,35,Male,33,24,8,29,Basic,Quarterly,897,13,1
59684,37,Male,52,12,6,26,Premium,Quarterly,253,22,1
53751,58,Male,50,1,4,6,Basic,Quarterly,763,12,1
40615,36,Female,35,3,5,1,Standard,Annual,620,6,0
32548,61,Male,1,30,1,24,Standard,Annual,789,15,0
30066,35,Male,26,28,5,8,Basic,Quarterly,887,2,0
18665,56,Male,58,5,8,10,Standard,Annual,650,21,1
23693,54,Female,41,28,0,13,Premium,Annual,604,23,0
54178,54,Male,34,4,10,10,Premium,Monthly,371,8,1
2665,65,Female,58,6,3,28,Standard,Annual,704,7,0
17639,43,Female,12,5,8,27,Premium,Monthly,154,14,1
34093,23,Female,5,4,8,23,Premium,Annual,955,19,0
19369,58,Male,44,26,4,9,Premium,Monthly,913,15,0
50320,26,Male,56,17,10,23,Premium,Monthly,650,15,1
20525,40,Female,50,9,10,0,Premium,Monthly,159,8,0
33731,45,Male,21,14,4,25,Standard,Annual,142,29,0
49953,35,Male,6,1,0,11,Premium,Annual,534,26,1
55146,64,Female,57,1,7,7,Standard,Quarterly,664,9,1
59903,46,Female,40,18,6,16,Standard,Quarterly,747,6,1
17241,42,Male,47,12,4,19,Standard,Monthly,621,5,0
35309,59,Male,57,7,3,9,Basic,Annual,435,30,0
5542,64,Female,11,19,8,28,Basic,Quarterly,274,30,1
15025,19,Male,1,13,2,11,Standard,Monthly,724,23,0
64224,64,Female,10,4,8,18,Standard,Quarterly,671,14,1
52379,46,Male,55,10,10,28,Basic,Monthly,173,30,1
35044,39,Female,25,27,9,10,Standard,Annual,308,14,0
61793,61,Female,45,5,5,3,Basic,Annual,168,4,1
33142,48,Male,3,21,6,19,Basic,Annual,107,26,0
23270,39,Female,58,8,7,13,Standard,Monthly,278,20,0
54392,46,Female,8,30,10,28,Standard,Monthly,949,2,1
49117,27,Male,24,5,9,30,Standard,Monthly,530,30,1
35514,39,Male,8,4,7,20,Basic,Annual,763,5,0
4147,19,Female,32,17,7,7,Standard,Quarterly,134,24,0
35805,53,Male,47,2,4,23,Standard,Monthly,119,6,1
37999,61,Male,34,28,0,20,Premium,Monthly,894,16,0
52244,65,Female,24,1,4,13,Standard,Annual,292,16,1
61746,50,Female,58,23,5,23,Premium,Monthly,736,7,1
5765,33,Male,27,3,8,14,Premium,Quarterly,221,18,0
6315,25,Female,36,21,4,14,Standard,Monthly,538,4,0
16511,21,Male,25,2,8,24,Premium,Monthly,924,8,1
29222,56,Female,41,4,10,24,Basic,Annual,890,26,1
13857,52,Male,39,5,3,16,Premium,Monthly,925,11,0
10422,58,Female,2,28,8,5,Standard,Annual,353,29,0
47783,54,Female,14,17,0,23,Premium,Monthly,146,5,1
23624,50,Female,1,13,4,21,Premium,Annual,693,18,0
2395,25,Female,56,21,9,4,Standard,Monthly,626,8,0
19818,47,Male,54,14,6,2,Standard,Monthly,314,6,0
11571,37,Female,39,16,7,6,Standard,Quarterly,405,18,0
22409,24,Male,39,30,10,26,Premium,Monthly,193,19,1
54764,33,Female,8,12,1,29,Premium,Monthly,875,29,1
49495,64,Female,9,3,4,29,Premium,Quarterly,825,28,1
38790,42,Male,14,15,4,26,Standard,Annual,314,15,0
28062,20,Male,33,21,5,26,Basic,Monthly,735,27,1
24156,35,Female,14,29,0,4,Basic,Quarterly,469,11,0
3612,35,Female,57,12,4,21,Premium,Monthly,370,14,1
17125,43,Male,7,18,6,27,Basic,Quarterly,308,22,0
36167,38,Female,39,19,3,10,Standard,Monthly,892,14,0
40528,51,Female,23,4,5,22,Standard,Monthly,487,8,1
48600,55,Female,32,20,2,24,Standard,Monthly,145,18,1
10610,51,Male,32,24,1,3,Standard,Monthly,278,20,0
19225,43,Male,40,6,5,30,Basic,Quarterly,635,1,1
63957,31,Female,13,17,5,22,Premium,Monthly,688,10,1
30666,20,Male,16,8,7,7,Premium,Quarterly,461,7,0
13474,58,Male,58,12,6,10,Premium,Quarterly,284,4,0
62493,46,Male,34,21,8,24,Standard,Monthly,167,3,1
47872,30,Male,52,29,9,26,Basic,Annual,660,6,1
50126,27,Female,36,27,4,29,Premium,Monthly,659,9,1
43115,41,Female,51,29,9,2,Premium,Quarterly,463,29,0
62085,37,Female,42,1,4,30,Basic,Annual,391,3,1
13049,34,Female,28,28,1,18,Premium,Quarterly,892,25,0
41155,31,Female,7,13,5,11,Standard,Quarterly,561,19,0
50158,20,Male,39,16,10,29,Basic,Annual,945,2,1
24749,55,Female,20,3,2,25,Premium,Quarterly,481,23,1
7133,32,Female,36,20,8,24,Premium,Annual,607,10,1
60231,46,Female,44,16,10,17,Basic,Annual,992,24,1
51316,51,Female,38,21,10,28,Standard,Monthly,479,30,1
47549,41,Male,49,21,6,30,Basic,Annual,393,28,1
10629,52,Female,56,6,8,27,Premium,Quarterly,473,2,1
20362,43,Female,2,17,10,27,Premium,Quarterly,220,8,1
11379,37,Female,2,21,9,22,Standard,Monthly,707,30,1
53589,31,Female,25,22,7,16,Premium,Annual,585,25,1
129,43,Female,52,13,10,14,Standard,Quarterly,555,11,0
3863,55,Female,37,30,1,1,Basic,Monthly,796,19,0
35049,37,Male,13,13,7,1,Basic,Monthly,754,10,0
21871,57,Female,19,21,0,3,Standard,Monthly,510,21,0
34299,28,Female,30,29,4,24,Premium,Annual,223,23,1
5879,57,Male,19,4,3,7,Basic,Monthly,835,27,0
28586,36,Male,45,1,10,30,Standard,Quarterly,563,16,1
39937,25,Male,43,3,10,25,Standard,Monthly,119,11,1
61109,57,Male,48,22,8,20,Basic,Monthly,285,1,1
5307,48,Male,49,22,0,9,Premium,Annual,125,14,0
3151,61,Male,37,6,5,19,Premium,Annual,954,25,1
41701,25,Male,14,3,1,3,Basic,Monthly,152,29,0
49876,44,Female,34,2,2,26,Basic,Annual,446,11,1
11338,37,Female,3,26,6,1,Basic,Quarterly,455,12,0
32591,57,Female,29,1,4,23,Basic,Annual,822,27,1
48338,25,Female,40,5,5,16,Premium,Annual,613,19,1
11758,64,Female,41,27,2,25,Standard,Monthly,649,12,1
35404,25,Male,13,23,10,14,Premium,Annual,625,10,0
1283,27,Female,50,1,1,17,Standard,Quarterly,528,8,0
44847,19,Female,11,17,6,8,Basic,Quarterly,531,11,0
40828,37,Male,58,30,6,22,Basic,Annual,897,27,1
5088,57,Female,37,19,4,2,Standard,Annual,259,11,0
15082,35,Female,4,5,10,30,Standard,Quarterly,932,15,0
61428,62,Male,56,21,6,27,Standard,Monthly,887,1,1
20434,55,Female,25,1,5,11,Premium,Quarterly,291,7,1
38464,58,Male,18,28,4,24,Premium,Quarterly,943,3,0
58970,21,Male,53,21,5,16,Standard,Quarterly,684,1,1
46048,56,Female,50,21,6,17,Premium,Monthly,118,26,1
52475,43,Female,47,20,7,30,Premium,Annual,203,27,1
35221,53,Female,5,7,4,11,Basic,Quarterly,303,29,0
6194,31,Male,54,13,2,22,Basic,Quarterly,308,6,0
48208,30,Female,40,23,1,28,Premium,Quarterly,307,5,1
20703,20,Male,37,3,2,11,Standard,Quarterly,153,30,0
1994,50,Female,8,2,10,0,Standard,Quarterly,429,12,0
7139,35,Female,22,24,8,26,Premium,Monthly,526,14,1
59156,39,Male,1,1,8,30,Basic,Monthly,401,23,1
15746,33,Female,11,24,7,12,Standard,Annual,374,18,0
55414,37,Female,4,13,9,29,Basic,Quarterly,175,30,1
43312,48,Female,29,28,0,3,Standard,Quarterly,199,16,0
18266,50,Female,1,21,5,9,Basic,Monthly,646,20,0
41097,49,Male,57,27,1,30,Standard,Annual,691,23,0
51753,44,Male,49,9,9,17,Standard,Monthly,311,22,1
39932,58,Female,27,15,10,3,Premium,Annual,445,17,0
32063,35,Male,43,1,5,17,Premium,Monthly,770,7,1
50445,62,Female,26,2,5,15,Standard,Monthly,252,16,1
46958,37,Male,28,3,8,24,Premium,Annual,165,17,1
36165,35,Male,19,2,8,7,Standard,Annual,988,3,0
42428,28,Female,25,27,2,23,Basic,Quarterly,108,28,1
26892,57,Male,7,9,0,22,Premium,Monthly,938,13,0
35059,32,Female,52,7,6,13,Premium,Annual,546,6,0
50863,22,Female,32,9,9,26,Premium,Quarterly,669,1,1
1956,49,Female,44,21,9,6,Premium,Annual,561,27,0
60503,45,Female,28,16,1,21,Basic,Quarterly,302,22,1
42340,33,Male,14,8,10,19,Standard,Quarterly,328,24,0
63143,55,Male,24,13,5,16,Premium,Annual,670,7,1
6551,45,Male,5,1,6,1,Standard,Monthly,816,14,0
26354,43,Female,43,16,6,16,Basic,Monthly,256,29,1
11477,50,Female,54,3,7,9,Premium,Quarterly,591,21,0
23030,36,Female,53,24,3,7,Basic,Quarterly,878,4,0
47987,60,Male,24,25,6,17,Standard,Quarterly,817,7,1
4443,29,Male,5,16,4,10,Basic,Annual,116,8,0
50890,44,Male,12,1,6,4,Basic,Annual,203,23,1
6317,42,Female,28,24,2,14,Premium,Quarterly,209,20,0
16876,27,Male,60,9,10,27,Premium,Monthly,477,6,1
56650,46,Female,12,20,2,21,Standard,Quarterly,164,10,1
3119,48,Female,25,26,2,19,Premium,Annual,673,28,0
33935,37,Male,59,8,9,25,Basic,Quarterly,915,24,1
5217,40,Female,48,22,3,30,Premium,Monthly,574,9,1
39402,41,Male,54,25,1,14,Basic,Annual,454,3,0
20277,39,Male,30,6,10,5,Standard,Quarterly,439,9,0
46860,62,Male,32,10,9,22,Premium,Quarterly,450,2,1
53084,62,Female,38,2,10,28,Standard,Quarterly,585,25,1
49952,54,Male,27,30,7,18,Premium,Quarterly,370,3,1
58918,45,Male,26,17,10,25,Standard,Monthly,634,27,1
11916,33,Female,37,23,6,7,Standard,Monthly,952,5,0
19381,34,Male,4,27,4,14,Basic,Quarterly,731,3,0
32171,57,Female,14,13,7,28,Premium,Monthly,904,22,1
34372,58,Male,11,24,7,15,Standard,Annual,557,13,0
3495,45,Female,20,26,2,25,Premium,Annual,560,30,0
1819,54,Male,9,16,4,16,Basic,Annual,929,9,0
42796,48,Male,23,1,2,4,Standard,Monthly,916,27,0
49236,59,Male,33,8,9,28,Premium,Quarterly,932,8,1
38883,23,Female,46,28,10,21,Premium,Monthly,109,14,1
44192,19,Male,48,10,9,17,Premium,Annual,148,24,1
36473,22,Female,3,15,4,16,Premium,Quarterly,314,29,0
18204,47,Female,51,14,7,17,Basic,Monthly,869,14,1
46925,40,Female,27,25,0,26,Standard,Monthly,396,28,1
56145,19,Female,54,3,8,16,Basic,Quarterly,449,14,1
43736,25,Male,12,30,10,8,Standard,Monthly,919,27,0
18380,33,Female,53,15,2,19,Standard,Quarterly,397,12,0
20007,23,Male,9,23,2,6,Standard,Annual,286,3,0
49487,18,Female,49,22,10,21,Basic,Quarterly,280,27,1
13472,30,Female,26,27,5,11,Premium,Quarterly,869,6,0
10213,60,Female,11,22,6,2,Standard,Annual,972,19,0
57437,61,Female,17,2,7,2,Basic,Monthly,569,13,1
7338,24,Female,56,20,8,19,Basic,Annual,492,28,1
33733,46,Female,19,14,4,25,Standard,Quarterly,811,19,0
42522,48,Male,27,22,4,27,Premium,Quarterly,163,23,0
31643,41,Male,17,5,2,23,Standard,Quarterly,383,23,0
30781,41,Male,49,10,7,16,Basic,Annual,906,26,1
41485,34,Male,55,11,6,28,Premium,Quarterly,975,18,1
30995,50,Male,18,18,0,18,Standard,Annual,559,23,0
33120,34,Female,5,20,5,6,Standard,Monthly,437,29,0
41775,59,Female,8,26,5,30,Standard,Monthly,972,22,1
43488,22,Female,51,15,1,17,Basic,Annual,115,2,0
37477,22,Female,42,29,10,25,Standard,Quarterly,674,18,1
45615,49,Female,16,26,6,29,Premium,Quarterly,658,3,0
40011,21,Female,50,13,2,0,Basic,Monthly,924,5,0
21714,31,Female,32,2,6,26,Standard,Quarterly,913,11,1
6543,43,Male,7,24,5,0,Standard,Monthly,572,1,0
32059,52,Female,30,3,2,10,Basic,Annual,381,28,0
8305,51,Male,54,15,0,8,Premium,Annual,510,19,0
14020,19,Female,54,23,7,18,Standard,Quarterly,798,29,1
29805,25,Female,26,18,4,20,Standard,Quarterly,799,29,0
23064,37,Female,26,25,8,17,Basic,Quarterly,401,26,1
10868,39,Male,19,26,5,18,Basic,Annual,323,6,0
29213,19,Female,23,1,4,11,Premium,Monthly,236,16,0
31781,58,Male,7,4,3,26,Basic,Annual,634,3,0
12161,33,Male,10,3,6,24,Standard,Annual,371,18,0
18248,20,Female,24,4,4,30,Standard,Quarterly,433,5,1
18650,45,Female,47,21,6,16,Premium,Annual,821,14,1
54734,38,Male,60,8,9,27,Basic,Annual,145,18,1
9977,55,Male,52,7,8,1,Premium,Annual,772,5,0
36210,21,Male,11,14,0,4,Basic,Quarterly,735,27,0
884,52,Female,5,17,0,26,Basic,Monthly,447,15,1
27437,51,Male,57,30,1,22,Basic,Annual,862,19,0
6721,60,Male,16,1,7,10,Basic,Monthly,529,25,1
57521,20,Female,52,19,9,29,Basic,Annual,389,26,1
14873,61,Female,25,30,5,29,Standard,Monthly,660,5,1
55623,41,Female,4,5,6,24,Premium,Annual,389,30,1
40663,56,Female,3,3,9,18,Basic,Annual,745,3,1
41772,21,Female,55,7,7,30,Basic,Annual,414,23,1
14091,19,Male,58,17,2,26,Premium,Monthly,701,28,0
2562,43,Female,53,7,9,2,Premium,Quarterly,575,12,0
12711,39,Female,7,3,5,15,Premium,Monthly,216,4,0
48659,44,Female,51,5,6,27,Premium,Annual,854,24,1
25608,57,Male,52,9,8,15,Standard,Quarterly,115,21,0
30782,36,Male,55,13,2,1,Premium,Quarterly,834,12,0
19887,48,Male,4,3,5,14,Premium,Monthly,316,22,0
48144,43,Male,56,3,5,28,Basic,Annual,892,1,1
52269,30,Female,34,21,8,22,Premium,Monthly,753,4,1
54033,48,Male,46,27,7,26,Basic,Annual,280,4,1
46684,23,Male,55,18,6,17,Basic,Quarterly,803,1,1
7123,51,Male,29,16,6,29,Premium,Monthly,709,27,1
5526,45,Female,8,3,1,18,Premium,Monthly,582,26,0
47430,46,Female,60,2,10,21,Basic,Monthly,674,29,1
3397,61,Female,40,20,0,3,Premium,Monthly,115,16,0
20356,50,Female,37,28,4,29,Premium,Annual,940,8,0
21766,18,Female,45,15,9,13,Basic,Annual,877,5,0
23263,21,Female,3,18,5,28,Premium,Quarterly,105,20,1
3511,44,Male,16,12,8,1,Premium,Annual,784,14,0
46261,45,Female,32,6,7,27,Premium,Quarterly,892,18,1
47594,58,Female,29,29,5,28,Standard,Monthly,520,17,1
30731,23,Female,52,28,2,9,Standard,Quarterly,363,18,0
5728,47,Male,54,13,6,27,Basic,Monthly,816,15,1
28541,32,Female,3,9,2,23,Premium,Monthly,208,22,1
40042,22,Female,40,23,5,6,Basic,Monthly,142,2,0
41100,45,Male,52,26,4,27,Basic,Quarterly,184,18,0
29100,46,Male,57,5,10,6,Basic,Monthly,193,7,0
62913,59,Female,23,1,4,8,Basic,Monthly,291,22,1
38657,55,Male,6,20,6,28,Basic,Quarterly,119,9,0
24025,34,Female,5,5,9,26,Premium,Monthly,731,25,1
32728,21,Male,44,21,10,10,Premium,Monthly,680,22,0
30939,58,Female,15,7,4,25,Basic,Annual,637,19,0
13661,48,Male,23,16,7,14,Standard,Quarterly,483,13,0
64158,39,Female,1,18,0,28,Standard,Monthly,306,22,1
63032,65,Female,51,9,7,28,Basic,Annual,174,21,1
31684,65,Female,60,17,1,24,Standard,Quarterly,788,6,0
11711,44,Male,13,8,0,24,Premium,Quarterly,759,25,0
36754,31,Male,5,9,1,10,Standard,Annual,593,21,0
15939,22,Female,20,24,4,2,Basic,Monthly,629,5,0
58010,27,Female,47,2,4,25,Basic,Quarterly,480,29,1
54528,42,Male,59,26,6,28,Premium,Quarterly,957,29,1
54837,51,Female,54,2,7,14,Basic,Quarterly,376,20,1
4274,61,Female,5,2,2,15,Premium,Annual,308,19,1
6017,26,Male,33,26,8,30,Standard,Monthly,428,23,1
32247,32,Male,56,26,7,3,Standard,Monthly,734,1,0
34704,30,Male,44,26,10,29,Standard,Annual,667,29,1
64204,52,Male,55,21,10,30,Basic,Annual,193,27,1
47460,30,Female,37,4,6,30,Standard,Quarterly,371,21,1
37198,50,Male,34,23,6,21,Basic,Annual,377,17,1
55478,47,Female,21,23,10,27,Premium,Monthly,577,24,1
33694,46,Female,17,25,7,15,Basic,Quarterly,135,30,0
63558,47,Male,59,22,9,16,Basic,Monthly,997,19,1
39372,24,Male,4,23,10,13,Basic,Quarterly,706,1,0
29312,34,Male,30,1,1,16,Basic,Annual,494,18,0
18184,40,Female,5,17,6,3,Premium,Annual,562,8,0
12563,49,Female,47,7,3,15,Premium,Monthly,933,7,0
60764,22,Male,43,19,5,24,Basic,Quarterly,759,16,1
830,49,Female,27,13,4,7,Basic,Quarterly,251,29,0
42780,32,Male,6,3,7,6,Standard,Quarterly,359,14,0
32422,55,Female,4,9,3,30,Premium,Annual,729,12,0
27138,24,Female,14,3,1,13,Standard,Annual,145,30,0
14806,49,Female,47,12,2,1,Standard,Monthly,839,4,0
38975,22,Female,42,22,9,10,Premium,Quarterly,186,3,0
15960,41,Female,30,14,9,6,Basic,Monthly,273,26,0
44883,43,Male,44,9,5,30,Premium,Annual,593,4,1
24419,63,Female,37,17,5,29,Basic,Annual,242,4,1
480,25,Female,15,30,1,4,Premium,Monthly,690,20,0
30575,29,Female,54,3,10,7,Basic,Quarterly,835,8,0
55461,62,Female,23,13,1,30,Basic,Quarterly,317,15,1
52764,47,Female,34,25,8,30,Standard,Quarterly,551,5,1
1332,36,Female,38,2,4,6,Standard,Quarterly,996,21,0
45317,63,Female,37,21,5,5,Premium,Monthly,934,24,0
14225,42,Male,5,11,6,24,Basic,Monthly,978,13,0
56146,29,Female,51,19,8,27,Premium,Quarterly,847,9,1
14652,42,Female,33,12,10,4,Standard,Monthly,300,6,0
40208,46,Female,31,9,7,1,Basic,Monthly,923,27,0
21418,41,Male,11,1,5,30,Standard,Quarterly,353,18,0
31925,22,Male,51,13,3,12,Premium,Quarterly,752,9,0
8451,52,Female,37,28,0,25,Premium,Annual,394,20,1
46222,52,Male,17,1,7,23,Standard,Quarterly,320,11,1
33712,23,Male,57,4,1,30,Premium,Annual,356,22,0
12294,23,Male,51,22,10,20,Standard,Quarterly,344,24,1
59254,50,Female,7,13,1,22,Standard,Monthly,292,7,1
44962,46,Female,48,13,6,2,Standard,Monthly,759,8,0
30260,19,Female,12,5,3,14,Premium,Monthly,409,22,0
35918,61,Female,7,8,2,4,Basic,Annual,115,9,0
6979,43,Male,17,24,6,24,Basic,Annual,896,22,0
27349,52,Male,37,2,9,25,Standard,Annual,236,1,1
25695,47,Female,22,16,2,5,Premium,Annual,124,13,0
15617,60,Male,42,3,0,14,Standard,Quarterly,607,14,0
20110,21,Female,32,28,9,8,Basic,Annual,575,2,0
16232,28,Male,11,16,4,11,Standard,Annual,357,10,0
26696,29,Female,31,19,5,16,Basic,Annual,941,10,1
8453,48,Male,59,4,7,28,Premium,Annual,118,13,1
8179,50,Female,13,18,6,14,Standard,Annual,139,7,0
40231,51,Male,41,15,0,17,Basic,Annual,395,10,0
25372,25,Female,52,11,10,1,Standard,Quarterly,948,12,0
26436,51,Female,28,5,0,8,Standard,Monthly,178,6,0
59945,25,Male,27,12,6,28,Basic,Quarterly,945,19,1
40853,34,Male,56,2,5,17,Premium,Quarterly,985,18,1
31042,21,Female,46,4,1,8,Basic,Annual,613,29,0
